LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	admin
Description	Clolumns are: time, Current, Voltage, Power, Battery Temp, and Chamber Temp
Date	2024/06/17
Time	15:57:50.5498118400573730469
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2024/06/24	2024/06/24	2024/06/24	2024/06/24	2024/06/24	2024/06/24	
Time	03:56:06.6907649040222167969	03:56:06.6946473121643066406	03:56:06.7006521224975585938	03:56:06.6732463836669921875	03:56:06.6732463836669921875	03:56:06.6732463836669921875	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
0.000000	0.028131	4.123500	0.116080	20.979127	0.000189	21.044074
0.996786	-2.988400	4.012600	-11.990000	21.013314	0.000189	21.061194
1.997941	-2.998400	4.005100	-12.007000	21.012840	0.000188	21.062142
2.997322	-2.984900	3.999700	-11.938000	21.015550	0.000186	21.059637
3.997386	-2.981600	3.996900	-11.916000	21.014548	0.000186	21.073805
4.998252	-3.005800	3.993100	-12.002000	21.021275	0.000185	21.047348
5.997349	-2.977200	3.991600	-11.882000	21.005836	0.000185	21.065093
7.000877	-2.964800	3.989000	-11.826000	20.993582	0.000186	21.071801
7.997527	-3.000800	3.984900	-11.956000	21.024772	0.000182	21.056060
8.997265	-3.004200	3.982100	-11.962000	21.005343	0.000181	21.065075
9.999710	-2.994400	3.981100	-11.920000	21.011042	0.000182	21.068876
10.997474	-2.987200	3.978800	-11.884000	21.026087	0.000182	21.070648
12.001362	-2.992000	3.977700	-11.900000	21.039119	0.000180	21.083205
13.000825	-2.988500	3.974800	-11.878000	21.043832	0.000181	21.055684
13.996930	-3.005900	3.974400	-11.945000	21.027929	0.000180	21.082919
15.000494	-2.996300	3.972400	-11.901000	21.033269	0.000176	21.071193
15.997083	-2.992000	3.970400	-11.878000	21.033823	0.000179	21.077436
16.997013	-2.991000	3.969700	-11.872000	21.035353	0.000178	21.078965
17.997355	-2.986000	3.968600	-11.850000	21.049360	0.000177	21.075906
18.997413	-2.987500	3.969200	-11.857000	21.062660	0.000176	21.084466
19.997446	-3.003600	3.966800	-11.914000	21.050728	0.000177	21.078697
20.997970	-3.001900	3.963900	-11.898000	21.049646	0.000175	21.087095
