Timestep,1Hz,,
Voltage,Current,Bat_Temp,ambient_Temp
3.2886,0,30.935411,30.985275
3.2882,0,30.944563,30.968762
3.2872,0,30.946497,30.971796
3.2869,0,30.94512,30.975185
3.2881,0,30.943071,30.987069
3.2879,0,30.937697,30.983895
3.2885,0,30.939329,30.971228
3.2875,0,30.956648,30.961781
3.2882,0,30.950832,30.963298
3.2872,0,30.943564,30.971429
3.2867,0,30.956357,30.969923
3.2881,0,30.94791,30.967342
3.2874,0,30.944333,30.971465
3.2874,0,30.946343,30.973841
3.2882,0,30.936076,30.981907
3.2875,0,30.952598,30.984496
3.2869,0,30.947238,30.96997
3.2884,0,30.942004,30.975369
3.2871,0,30.939513,30.967379
3.2874,0,30.930875,30.978173
3.2875,0,30.943974,30.968906
3.2865,0,30.949424,30.960057
3.2872,0,30.937083,30.975582
3.2878,0,30.942608,30.960208
3.2881,0,30.938665,30.988529
3.288,0,30.941408,30.97184
3.2886,0,30.934211,30.962077
3.2872,0,30.947957,30.981689
3.2885,0,30.945908,30.974507
3.2886,0,30.959435,30.964201
3.2866,0,30.953874,30.96854
3.2871,0,30.941659,30.984557
3.2873,0,30.946904,30.985402
3.2871,0,30.935437,30.994834
3.2865,0,30.962785,30.969752
3.2874,0,30.947109,30.966175
3.287,0,30.951343,30.988008
3.2872,0,30.935728,30.963961
3.2882,0,30.954036,30.964302
3.2873,0,30.943554,30.975453
3.2879,0,30.945642,30.972408
3.2872,0,30.9298,30.969766
3.287,0,30.93066,30.969158
3.2868,0,30.932076,30.981574
3.2878,0,30.946678,30.956944
3.2868,0,30.922856,30.978221
3.2877,0,30.929193,30.966592
3.2868,0,30.954694,30.96716
3.2887,0,30.932921,30.978752
3.2871,0,30.939661,30.975593
3.2877,0,30.941821,30.985453
3.2881,0,30.933971,30.985668
3.2875,0,30.913071,30.954503
3.2874,0,30.931785,30.974683
3.2887,0,30.936843,30.977541
3.2879,0,30.927841,30.968906
3.2885,0,30.933467,30.988465
3.2868,0,30.949169,30.970801
3.2876,0,30.940685,30.97845
3.2872,0,30.941203,30.980435
3.2872,0,30.931734,30.981966
3.2883,0,30.942659,30.974924
3.2868,0,30.946516,30.991613
3.2871,0,30.957831,30.98863
3.2877,0,30.940688,30.990919
3.2872,0,30.937072,30.976304
3.2871,0,30.948514,30.97198
3.2872,0,30.92099,30.957289
3.2885,0,30.930623,30.967655
3.2882,0,30.941145,30.97671
3.2871,0,30.941648,30.98528
3.2863,0,30.933381,30.964913
3.2879,0,30.935721,30.970552
3.2871,0,30.92567,30.964535
3.2874,0,30.957569,30.970768
3.2866,0,30.928995,30.981426
3.2885,0,30.938934,30.953233
3.2875,0,30.931511,30.982476
3.2883,0,30.934178,30.985509
3.287,0,30.95112,30.975686
3.2884,0,30.933661,30.987925
3.2881,0,30.939793,30.965092
3.2867,0,30.937744,30.980642
3.2873,0,30.934167,30.977799
3.2877,0,30.924987,30.976318
3.2882,0,30.937162,30.98886
3.2879,0,30.926392,30.983956
3.2879,0,30.919864,30.981095
3.287,0,30.941943,30.990707
3.287,0,30.935584,30.988015
3.2874,0,30.932776,30.976041
3.2874,0,30.925961,30.983892
3.2882,0,30.932877,30.973942
3.2869,0,30.93705,30.974082
3.2874,0,30.918994,30.979859
3.2869,0,30.92975,30.975215
3.2869,0,30.934114,30.978479
3.2873,0,30.936037,30.980768
3.2882,0,30.926694,30.977292
3.2878,0,30.931029,30.980527
3.2882,0,30.924404,30.991868
3.2873,0,30.923559,30.986623
3.2871,0,30.939071,30.979769
3.2879,0,30.930753,30.978417
3.2882,0,30.92467,30.987368
3.288,0,30.932079,30.981944
3.2874,0,30.936655,30.98322
3.2881,0,30.92806,30.981225
3.2872,0,30.93127,30.982968
3.2869,0,30.930551,30.981516
3.2879,0,30.931511,30.97111
3.2873,0,30.922535,30.972767
3.2874,0,30.93145,30.971781
3.2883,0,30.936152,30.989316
3.288,0,30.933395,30.979226
3.2876,0,30.92586,30.984158
3.2867,0,30.937392,30.992389
3.2866,0,30.93356,30.985624
3.2878,0,30.928869,30.989
3.2869,0,30.925785,30.989215
3.2868,0,30.935544,30.987609
3.2878,0,30.933434,30.982565
3.2869,0,30.930274,30.984539
3.2867,0,30.930336,30.995599
3.2887,0,30.933826,30.980391
3.2873,0,30.935911,30.980642
3.2881,0,30.931018,30.98345
3.2865,0,30.927999,30.987396
3.2881,0,30.927229,30.989926
3.2872,0,30.939164,30.983528
3.2867,0,30.929541,30.987838
3.2867,0,30.921172,30.985336
3.2867,0,30.923081,30.984312
3.2883,0,30.943071,30.995135
3.2879,0,30.926471,30.980002
3.287,0,30.933462,30.996526
3.2875,0,30.922743,30.985074
3.2874,0,30.940037,30.991001
3.2868,0,30.92761,30.976741
3.2856,0,30.932693,30.988057
3.2871,0,30.934185,30.97855
3.2875,0,30.928825,30.994455
3.2873,0,30.931823,30.982054
3.288,0,30.933883,30.98888
3.2871,0,30.945414,30.994545
3.2872,0,30.930597,30.988161
3.2868,0,30.943128,30.976126
3.2883,0,30.930597,30.997694
3.2885,0,30.925122,30.990386
3.2869,0,30.938336,30.983801
3.2893,0,30.938742,30.993739
3.2879,0,30.935924,30.993121
3.2866,0,30.935607,30.968973
3.2879,0,30.941082,30.993879
3.2876,0,30.937556,30.970921
3.2871,0,30.933066,30.99503
3.2878,0,30.906289,30.97192
3.2871,0,30.924029,30.982326
3.2874,0,30.926178,30.984109
3.2876,0,30.923777,30.984274
3.2883,0,30.918719,30.977017
3.2873,0,30.916077,30.982441
3.2863,0,30.922615,30.991546
3.2876,0,30.939532,30.959331
3.2861,0,30.943148,31.009145
3.2863,0,30.924945,31.004507
3.2867,0,30.929154,30.995518
3.2873,0,30.929434,30.985165
3.2868,0,30.923794,30.992725
3.2875,0,30.92172,30.987717
3.2869,0,30.923201,30.990665
3.2866,0,30.926641,31.002537
3.2884,0,30.93763,31.002893
3.2882,0,30.910472,30.989669
3.2879,0,30.920915,30.983245
3.2873,0,30.927489,30.979554
3.2883,0,30.926101,30.997598
3.2874,0,30.921637,30.9968
3.2879,0,30.930031,30.987595
3.2867,0,30.918049,30.998346
3.2875,0,30.933801,30.984766
3.2874,0,30.926202,30.982667
3.2871,0,30.912776,30.969607
3.2872,0,30.932464,30.986728
3.2875,0,30.905672,31.004302
3.2865,0,30.909098,30.993062
3.2873,0,30.932086,31.004316
3.2875,0,30.928851,30.980549
3.2875,0,30.936892,30.969158
3.2885,0,30.924591,30.988022
3.2876,0,30.929836,30.9907
3.2871,0,30.928941,30.963039
3.2873,0,30.927007,30.99117
3.2875,0,30.92793,30.980362
3.2882,0,30.929509,31.005771
3.289,0,30.90382,30.984118
3.2876,0,30.931712,30.995142
3.2879,0,30.91152,31.002816
3.2863,0,30.913709,30.997673
3.2874,0,30.939174,31.001504
3.2867,0,30.92935,31.000113
3.2873,0,30.924217,30.992414
3.2876,0,30.921272,30.989103
3.2877,0,30.912045,30.983175
3.2857,0,30.912943,31.001306
3.2877,0,30.919166,30.993596
3.2879,0,30.93128,30.983344
3.2875,0,30.922555,30.992952
3.2869,0,30.919953,30.98155
3.2883,0,30.924493,30.99159
3.2882,0,30.914302,31.008531
3.2883,0,30.925478,30.987075
3.288,0,30.92519,30.986787
3.2883,0,30.931865,30.991996
3.2873,0,30.922181,30.990745
3.2868,0,30.910627,30.988358
3.2868,0,30.923867,30.996463
3.2858,0,30.933159,30.999156
3.2874,0,30.905332,30.986363
3.2879,0,30.917306,30.997969
3.2863,0,30.907155,30.995518
3.2866,0,30.922163,31.006492
3.2881,0,30.92923,31.004759
3.2869,0,30.919118,31.00638
3.2871,0,30.913643,30.99394
3.2873,0,30.917957,31.004486
3.2888,0,30.923521,31.004184
3.2889,0,30.923924,30.996521
3.2887,0,30.915821,30.996851
3.2884,0,30.926415,30.988379
3.2885,0,30.926444,30.994274
3.2872,0,30.90041,31.010772
3.2887,0,30.911968,31.007663
3.2865,0,30.919908,30.980773
3.2864,0,30.902093,30.994489
3.2866,0,30.912208,31.016337
3.2866,0,30.915257,31.00032
3.2877,0,30.910831,31.017526
3.2873,0,30.907219,31.001081
3.2879,0,30.922277,30.995607
3.287,0,30.910102,31.003964
3.2868,0,30.91521,31.000639
3.2876,0,30.908674,31.005104
3.2881,0,30.915821,31.011516
3.2866,0,30.909232,31.000894
3.2872,0,30.924545,30.989076
3.2868,0,30.908778,31.000075
3.2882,0,30.91485,30.984147
3.2873,0,30.914483,31.005046
3.2873,0,30.920274,30.999471
3.2862,0,30.932755,31.003151
3.2886,0,30.907394,30.988791
3.2881,0,30.929027,30.994291
3.2864,0,30.918836,31.013065
3.2892,0,30.92659,31.008719
3.2882,0,30.910975,31.000071
3.2874,0,30.925249,31.008478
3.2879,0,30.908789,31.000452
3.2861,0,30.910827,30.992957
3.2874,0,30.920612,31.004208
3.2882,0,30.917452,31.000315
3.2869,0,30.930325,30.991922
3.2877,0,30.914749,31.011178
3.2881,0,30.909475,30.996739
3.2875,0,30.916356,30.996286
3.2882,0,30.908997,31.007993
3.2874,0,30.911693,30.992723
3.2878,0,30.917003,31.000966
3.2882,0,30.90986,31.000056
3.2874,0,30.918167,30.996264
3.288,0,30.910658,31.000854
3.2873,0,30.912858,30.993155
3.2876,0,30.916021,31.004017
3.288,0,30.916589,31.012284
3.2882,0,30.916046,31.013575
3.2874,0,30.920119,31.017281
3.2879,0,30.911384,31.026878
3.2884,0,30.912851,31.007446
3.2874,0,30.90877,31.017665
3.2876,0,30.907768,31.023995
3.2881,0,30.899298,31.010027
3.2886,0,30.905194,31.019222
3.2872,0,30.911664,31.013226
3.2886,0,30.902462,31.006591
3.2882,0,30.921036,31.013798
3.2871,0,30.914349,31.02801
3.288,0,30.906916,31.005178
3.2892,0,30.905539,31.003068
3.2876,0,30.911682,31.005911
3.2874,0,30.90913,31.009959
3.2876,0,30.913264,31.015925
3.287,0,30.914177,31.009506
3.289,0,30.913433,31.009128
3.287,0,30.916495,31.012924
3.2876,0,30.911121,31.00755
3.288,0,30.909428,31.019423
3.2881,0,30.918127,31.009423
3.2884,0,30.92096,31.00199
3.2879,0,30.908217,31.014545
3.2876,0,30.908066,31.026126
3.288,0,30.914163,31.018291
3.287,0,30.907031,31.00456
3.2878,0,30.934358,31.008054
3.287,0,30.9205,31.014362
3.288,0,30.909727,31.010555
3.2879,0,30.900729,31.015124
3.2873,0,30.924497,31.017992
3.2877,0,30.914727,31.029121
3.2871,0,30.921338,31.022165
3.2876,0,30.896189,30.998119
3.2883,0,30.902692,31.005354
3.2883,0,30.89598,31.027974
3.289,0,30.917046,31.01934
3.2882,0,30.92233,31.023158
3.2879,0,30.921686,31.019215
3.2861,0,30.91697,31.015965
3.2874,0,30.909551,31.023212
3.2877,0,30.917592,31.007788
3.2881,0,30.908314,31.015376
3.2871,0,30.902814,31.017942
3.2884,0,30.918584,31.032244
3.2871,0,30.908861,31.016289
3.2867,0,30.898353,31.019348
3.2868,0,30.90125,31.017112
3.2883,0,30.916791,31.024218
3.2876,0,30.891742,31.014204
3.2874,0,30.910532,31.026026
3.2874,0,30.911255,31.031148
3.2874,0,30.934696,31.022691
3.2875,0,30.920626,31.008989
3.2885,0,30.922258,31.023086
3.2876,0,30.906265,31.019927
3.288,0,30.909324,31.022252
3.2871,0,30.916913,31.028007
3.2881,0,30.917445,31.029639
3.2883,0,30.907103,31.018931
3.2867,0,30.910795,31.026289
3.2881,0,30.910543,31.021638
3.2871,0,30.921443,31.016771
3.287,0,30.90028,31.019442
3.2871,0,30.913265,31.017393
3.2873,0,30.92218,31.021541
3.288,0,30.912927,31.042352
3.2877,0,30.911248,31.020876
3.2893,0,30.903092,31.032518
3.2878,0,30.917406,31.0307
3.2872,0,30.919531,31.050422
3.2867,0,30.896938,31.034064
3.2874,0,30.902783,31.014245
3.2871,0,30.91219,31.029884
3.2876,0,30.911788,31.015183
3.2875,0,30.917921,31.033047
3.288,0,30.903937,31.035197
3.288,0,30.910666,31.020294
3.2875,0,30.9147,31.024694
3.2865,0,30.912741,31.025301
3.2878,0,30.908409,31.022804
3.288,0,30.921775,31.025535
3.2875,0,30.902924,31.028318
3.288,0,30.913597,31.022124
3.2881,0,30.902525,31.032318
3.2875,0,30.922174,31.030701
3.2885,0,30.925302,31.033462
3.2881,0,30.916843,31.027937
3.2883,0,30.899093,31.032553
3.2874,0,30.890703,31.032963
3.288,0,30.910452,31.034746
3.2883,0,30.916053,31.019081
3.2876,0,30.905348,31.029275
3.2878,0,30.917046,31.02704
3.289,0,30.912193,31.024387
3.2882,0,30.89734,31.020534
3.2876,0,30.895445,31.006908
3.2885,0,30.914742,31.02657
3.2872,0,30.914455,31.01675
3.2886,0,30.9126,31.028094
3.2878,0,30.910983,31.013645
3.2889,0,30.902805,31.038098
3.2875,0,30.895335,31.036128
3.288,0,30.915276,31.029669
3.2886,0,30.903622,31.030115
3.2881,0,30.90886,31.038652
3.2871,0,30.904564,31.045723
3.287,0,30.901405,31.020932
3.2872,0,30.9084,31.022428
3.2876,0,30.889981,31.024175
3.2873,0,30.899835,31.042827
3.2873,0,30.910975,31.040034
3.2886,0,30.889849,31.036508
3.2876,0,30.901431,31.029758
3.2877,0,30.885809,31.034669
3.2878,0,30.884397,31.038389
3.2872,0,30.894121,31.015849
3.2876,0,30.895627,31.042653
3.2882,0,30.887284,31.011579
3.2877,0,30.900046,31.050737
3.2871,0,30.905058,31.029718
3.2873,0,30.902049,31.032575
3.2873,0,30.913103,31.041429
3.2877,0,30.900525,31.025919
3.2867,0,30.906166,31.018361
3.2886,0,30.899459,31.036952
3.2883,0,30.901156,31.028016
3.2876,0,30.908137,31.020699
3.2891,0,30.889376,31.025771
3.2887,0,30.87723,31.036357
3.2885,0,30.900913,31.029973
3.2878,0,30.891434,31.024895
3.2872,0,30.880162,31.029389
3.2886,0,30.893578,31.021905
3.2865,0,30.884048,31.01751
3.2875,0,30.897198,31.024792
3.2888,0,30.895535,31.04256
3.2873,0,30.88905,31.030943
3.2871,0,30.892972,31.032299
3.2872,0,30.898361,31.031088
3.2874,0,30.897442,31.022469
3.2877,0,30.905207,31.025101
3.2867,0,30.895642,31.01847
3.2875,0,30.913814,31.027475
3.2882,0,30.902246,31.023241
3.2877,0,30.892059,31.013788
3.2877,0,30.902743,31.029603
3.2876,0,30.898689,31.029216
3.288,0,30.887111,31.004807
3.2868,0,30.899215,31.01801
3.2879,0,30.903228,31.020922
3.2881,0,30.899877,31.015006
3.2875,0,30.893598,31.015693
3.2877,0,30.889188,31.01275
3.2881,0,30.87675,31.029278
3.2876,0,30.888463,31.023024
3.2876,0,30.888377,31.018905
3.2887,0,30.884585,31.013647
3.2873,0,30.878873,31.033234
3.2884,0,30.891887,31.026815
3.2872,0,30.882082,31.026543
3.2877,0,30.878153,31.017115
3.2869,0,30.883237,31.020365
3.2883,0,30.879474,31.026135
3.2875,0,30.895536,31.020564
3.2872,0,30.888851,31.024145
3.2877,0,30.881662,31.02869
3.287,0,30.883054,31.008449
3.2885,0,30.877216,31.006646
3.2882,0,30.88577,31.019231
3.2881,0,30.88911,31.005339
3.2881,0,30.89029,31.020085
3.2873,0,30.876642,31.020003
3.2884,0,30.892273,31.014735
3.2882,0,30.876229,31.023257
3.2883,0,30.878495,31.01929
3.2888,0,30.884326,31.022554
3.288,0,30.871311,31.033005
3.2872,0,30.895843,31.008405
3.2883,0,30.881964,31.002227
3.2877,0,30.875243,31.007972
3.2879,0,30.874685,31.011815
3.2871,0,30.866728,31.017791
3.2875,0,30.884786,31.003582
3.2872,0,30.89339,31.005219
3.2866,0,30.884037,31.008333
3.2888,0,30.894193,31.014821
3.2875,0,30.891124,31.013586
3.2885,0,30.888476,31.003606
3.2887,0,30.879184,31.009713
3.2879,0,30.886256,31.008352
3.2882,0,30.882317,31.00698
3.2885,0,30.893031,30.997894
3.2881,0,30.867037,30.999768
3.2882,0,30.875692,31.006588
3.2873,0,30.872562,30.990626
3.2878,0,30.868885,31.008215
3.2878,0,30.885742,31.008938
3.2874,0,30.881513,31.016074
3.2891,0,30.880754,31.002117
3.2864,0,30.877092,31.001755
3.2869,0,30.871913,31.005376
3.2872,0,30.876801,31.006597
3.2878,0,30.864489,31.008952
3.2886,0,30.86366,30.989425
3.2879,0,30.868633,31.000996
3.2877,0,30.893481,30.996878
3.287,0,30.883877,31.00634
3.2874,0,30.867101,30.995798
3.2877,0,30.871682,31.006611
3.2874,0,30.879859,31.004155
3.2875,0,30.85944,30.991805
3.2874,0,30.867301,30.978033
3.287,0,30.877774,30.994738
3.2875,0,30.863569,31.0007
3.2876,0,30.87136,30.995657
3.2874,0,30.884364,30.999128
3.287,0,30.868793,30.998957
3.2884,0,30.879849,30.990946
3.287,0,30.860978,30.991142
3.2862,0,30.876529,30.98946
3.2867,0,30.866207,30.996004
3.2881,0,30.856603,30.987134
3.2869,0,30.871767,30.979199
3.2877,0,30.886907,30.991037
3.2873,0,30.856242,30.977974
3.2873,0,30.853816,30.99278
3.2878,0,30.867529,30.983027
3.287,0,30.843649,30.980415
3.2892,0,30.863722,30.971521
3.2873,0,30.84152,30.988185
3.287,0,30.866449,30.972048
3.2881,0,30.866153,30.971386
3.2869,0,30.861442,30.991606
3.2872,0,30.859016,30.989181
3.2862,0,30.868103,30.967469
3.2868,0,30.864075,30.983973
3.2875,0,30.86189,30.972989
3.2881,0,30.867185,30.98195
3.2882,0,30.858731,30.977164
3.2874,0,30.867105,30.967571
3.2874,0,30.851489,30.979821
3.2888,0,30.863796,30.981494
3.2883,0,30.846075,30.980641
3.2883,0,30.868247,30.990345
3.2864,0,30.857327,30.976493
3.288,0,30.849673,30.982405
3.2875,0,30.863195,30.984194
3.2877,0,30.860976,30.977208
3.2887,0,30.871565,30.982296
3.2875,0,30.847661,30.980026
3.2877,0,30.844497,30.972463
3.2883,0,30.855835,30.964368
3.2883,0,30.856242,30.980907
3.2887,0,30.841429,30.974896
3.2877,0,30.855711,30.983676
3.2871,0,30.861292,30.964324
3.2871,0,30.854496,30.969629
3.2871,0,30.864518,30.963884
3.2873,0,30.85955,30.965516
3.2868,0,30.857522,30.954322
3.288,0,30.834627,30.962594
3.2878,0,30.847723,30.968723
3.2889,0,30.857363,30.970662
3.2874,0,30.845299,30.978032
3.2884,0,30.851191,30.964124
3.287,0,30.858486,30.960052
3.2868,0,30.84945,30.943317
3.2879,0,30.851806,30.94604
3.2872,0,30.851712,30.971978
3.288,0,30.843575,30.946243
3.2886,0,30.856822,30.959122
3.287,0,30.850955,30.957289
3.2872,0,30.853674,30.97724
3.2881,0,30.839489,30.982855
3.2875,0,30.83836,30.972194
3.2884,0,30.864094,30.95906
3.2883,0,30.851181,30.948715
3.2888,0,30.83667,30.947405
3.2884,0,30.833059,30.945627
3.2891,0,30.845789,30.947357
3.2881,0,30.860262,30.949362
3.289,0,30.837226,30.961527
3.2889,0,30.845998,30.952332
3.288,0,30.844763,30.951097
3.2891,0,30.855901,30.967733
3.2886,0,30.851416,30.952983
3.2876,0,30.837795,30.962462
3.2875,0,30.850168,30.962734
3.2878,0,30.831588,30.945623
3.2879,0,30.833328,30.945529
3.2883,0,30.837051,30.963551
3.2874,0,30.846832,30.957199
3.2867,0,30.832719,30.944554
3.2862,0,30.829384,30.956252
3.2885,0,30.827763,30.954265
3.2889,0,30.842402,30.946537
3.2882,0,30.843991,30.950692
3.2871,0,30.829179,30.96778
3.2875,0,30.822742,30.955844
3.2873,0,30.83304,30.951475
3.2873,0,30.844188,30.939889
3.2872,0,30.836509,30.948344
3.2877,0,30.841599,30.947934
3.2865,0,30.835814,30.951315
3.2876,0,30.837443,30.948545
3.2882,0,30.850857,30.930058
3.2882,0,30.83062,30.942456
3.2878,0,30.827809,30.938178
3.2868,0,30.83635,30.945984
3.287,0,30.827305,30.940607
3.2874,0,30.820742,30.950544
3.2889,0,30.813239,30.941209
3.2878,0,30.830988,30.94099
3.288,0,30.83766,30.933729
3.2876,0,30.819191,30.942394
3.2874,0,30.829973,30.940708
3.2877,0,30.825529,30.931498
3.2893,0,30.834477,30.929445
3.2874,0,30.822414,30.93425
3.2881,0,30.827372,30.938474
3.2885,0,30.823652,30.940255
3.2887,0,30.832193,30.923495
3.2881,0,30.824731,30.938034
3.2879,0,30.81757,30.934906
3.289,0,30.80971,30.923747
3.2876,0,30.832185,30.94512
3.289,0,30.819157,30.922927
3.2884,0,30.811745,30.930549
3.2875,0,30.808944,30.929581
3.287,0,30.817883,30.924586
3.288,0,30.823898,30.934267
3.2872,0,30.818654,30.938924
3.2878,0,30.83652,30.926721
3.2884,0,30.838059,30.917628
3.2887,0,30.801597,30.906835
3.2883,0,30.818804,30.913407
3.2877,0,30.807293,30.92023
3.2879,0,30.807366,30.925803
3.287,0,30.830032,30.909601
3.2869,0,30.801111,30.933849
3.2872,0,30.826078,30.929114
3.2877,0,30.830376,30.908478
3.287,0,30.823507,30.904176
3.2872,0,30.80402,30.93529
3.2876,0,30.820336,30.907973
3.2876,0,30.820651,30.929554
3.2873,0,30.805131,30.916969
3.2869,0,30.807796,30.9244
3.2882,0,30.809778,30.916115
3.2877,0,30.809659,30.927363
3.2873,0,30.812974,30.927744
3.2882,0,30.80533,30.912401
3.2871,0,30.821529,30.916498
3.2875,0,30.808793,30.92943
3.2878,0,30.808082,30.922853
3.288,0,30.806664,30.931701
3.2882,0,30.807554,30.912792
3.2873,0,30.814486,30.919722
3.2887,0,30.821617,30.902653
3.287,0,30.801923,30.921461
3.2888,0,30.793904,30.921142
3.2869,0,30.804019,30.90999
3.287,0,30.803434,30.913439
3.2893,0,30.810309,30.910412
3.2876,0,30.802597,30.903802
3.2866,0,30.80593,30.916667
3.2885,0,30.803011,30.903848
3.2871,0,30.797584,30.918955
3.2879,0,30.800092,30.927696
3.2883,0,30.795947,30.891286
3.2886,0,30.804755,30.90486
3.2877,0,30.798153,30.911091
3.2894,0,30.800461,30.905332
3.2889,0,30.802202,30.903773
3.2879,0,30.806783,30.89772
3.2873,0,30.792656,30.901194
3.2875,0,30.791446,30.903652
3.2879,0,30.790578,30.89655
3.2871,0,30.800244,30.912083
3.2885,0,30.796176,30.898114
3.2878,0,30.800383,30.884721
3.2883,0,30.799282,30.91332
3.2885,0,30.800364,30.897902
3.2877,0,30.793137,30.892875
3.288,0,30.792919,30.904391
3.287,0,30.790018,30.892324
3.2875,0,30.794417,30.902956
3.2864,0,30.789066,30.896138
3.2886,0,30.804758,30.913295
3.2871,0,30.805048,30.883152
3.2881,0,30.798697,30.894402
3.2876,0,30.788728,30.888467
3.2874,0,30.787427,30.893033
3.2868,0,30.793685,30.88499
3.2883,0,30.794317,30.892589
3.2882,0,30.794559,30.875597
3.2869,0,30.798975,30.894313
3.2878,0,30.78779,30.897062
3.2879,0,30.790381,30.893787
3.2862,0,30.793197,30.885969
3.2878,0,30.788529,30.867735
3.2872,0,30.786704,30.881309
3.2873,0,30.784861,30.875067
3.2877,0,30.793036,30.891675
3.2875,0,30.790944,30.884816
3.2888,0,30.777234,30.89054
3.2884,0,30.791584,30.886556
3.2878,0,30.788242,30.903381
3.2882,0,30.791983,30.894289
3.2865,0,30.767047,30.870821
3.2883,0,30.786265,30.882337
3.2868,0,30.767429,30.887337
3.2881,0,30.786372,30.882811
3.2881,0,30.791414,30.88822
3.2874,0,30.778854,30.885927
3.2887,0,30.790046,30.880985
3.2881,0,30.784554,30.905927
3.2869,0,30.783312,30.877918
3.288,0,30.787328,30.870934
3.288,0,30.786362,30.878401
3.2877,0,30.778985,30.864058
3.288,0,30.783819,30.882458
3.288,0,30.782668,30.872874
3.2873,0,30.779059,30.886133
3.2883,0,30.780893,30.880266
3.2873,0,30.7698,30.873574
3.2875,0,30.784018,30.891091
3.2883,0,30.776608,30.868648
3.2879,0,30.778983,30.87139
3.2882,0,30.770282,30.870023
3.2867,0,30.77855,30.876823
3.287,0,30.772691,30.869131
3.2881,0,30.78315,30.869322
3.2886,0,30.77039,30.858764
3.2887,0,30.770674,30.875914
3.2887,0,30.772674,30.86068
3.2871,0,30.783108,30.875147
3.2872,0,30.787842,30.864114
3.2872,0,30.784317,30.855822
3.2884,0,30.766931,30.861905
3.287,0,30.769799,30.872839
3.287,0,30.78205,30.879956
3.2871,0,30.785942,30.863681
3.2879,0,30.772541,30.863481
3.288,0,30.769416,30.853756
3.2883,0,30.771133,30.867206
3.289,0,30.778909,30.855914
3.289,0,30.770775,30.865015
3.2871,0,30.765099,30.863007
3.2881,0,30.780726,30.862132
3.2878,0,30.763566,30.864041
3.2865,0,30.757141,30.880717
3.2879,0,30.772151,30.873725
3.288,0,30.763634,30.869242
3.2887,0,30.78347,30.856442
3.2872,0,30.752833,30.862109
3.288,0,30.774078,30.875652
3.2878,0,30.768511,30.865318
3.2872,0,30.773279,30.851018
3.2872,0,30.75361,30.854085
3.2888,0,30.753469,30.856878
3.2885,0,30.757353,30.860395
3.2878,0,30.768797,30.861571
3.2883,0,30.770514,30.859254
3.2879,0,30.770665,30.846204
3.2884,0,30.774099,30.853672
3.2881,0,30.76079,30.860531
3.2889,0,30.77385,30.859657
3.288,0,30.755507,30.860749
3.2875,0,30.770159,30.845699
3.287,0,30.779078,30.84765
3.2878,0,30.773586,30.850592
3.2869,0,30.757569,30.848876
3.2874,0,30.757919,30.853627
3.2856,0,30.747677,30.846686
3.2878,0,30.783282,30.849653
3.2883,0,30.767447,30.854721
3.2874,0,30.763898,30.845672
3.2868,0,30.756114,30.840455
3.2886,0,30.76089,30.851831
3.2868,0,30.765892,30.845098
3.2881,0,30.761726,30.844233
3.2871,0,30.763643,30.857518
3.2871,0,30.754118,30.843959
3.288,0,30.756619,30.853061
3.2874,0,30.782698,30.841003
3.288,0,30.755554,30.857863
3.2878,0,30.746103,30.85318
3.2877,0,30.745913,30.81632
3.2879,0,30.761766,30.853806
3.2883,0,30.750757,30.842799
3.2882,0,30.748441,30.83975
3.2883,0,30.751684,30.837125
3.2883,0,30.745259,30.846102
3.288,0,30.765405,30.838378
3.2889,0,30.750596,30.847404
3.2882,0,30.760798,30.834871
3.2889,0,30.76545,30.838423
3.2882,0,30.754275,30.837516
3.2882,0,30.7469,30.836375
3.2877,0,30.754011,30.838719
3.2893,0,30.755379,30.858054
3.2877,0,30.756855,30.832029
3.2882,0,30.74753,30.843972
3.2871,0,30.760174,30.838648
3.2879,0,30.760393,30.824932
3.2875,0,30.753227,30.826934
3.2888,0,30.756704,30.827844
3.2887,0,30.748988,30.84763
3.2887,0,30.742947,30.844523
3.288,0,30.745257,30.833265
3.288,0,30.737667,30.822375
3.2888,0,30.755762,30.806367
3.2884,0,30.744613,30.823821
3.2881,0,30.752807,30.823214
3.288,0,30.749875,30.833117
3.288,0,30.734867,30.831677
3.2885,0,30.75058,30.834188
3.2877,0,30.740605,30.834115
3.2885,0,30.749758,30.842167
3.2889,0,30.738926,30.830601
3.2867,0,30.734302,30.821212
3.2871,0,30.741147,30.814855
3.2873,0,30.740299,30.810706
3.2866,0,30.752487,30.81446
3.2893,0,30.743895,30.826403
3.2877,0,30.73418,30.825857
3.2878,0,30.742892,30.8243
3.2879,0,30.741419,30.823561
3.2887,0,30.733329,30.817671
3.2882,0,30.751033,30.810073
3.2883,0,30.734818,30.832728
3.2877,0,30.738462,30.829405
3.2888,0,30.743232,30.82684
3.2889,0,30.728598,30.827975
3.2878,0,30.748071,30.821045
3.2889,0,30.737756,30.804863
3.2882,0,30.733165,30.813841
3.2886,0,30.740046,30.814487
3.2889,0,30.739422,30.81203
3.2883,0,30.750743,30.81785
3.2883,0,30.738419,30.817261
3.2889,0,30.732255,30.804864
3.2879,0,30.74165,30.810958
3.2878,0,30.717574,30.814752
3.288,0,30.721037,30.817848
3.2871,0,30.721831,30.824875
3.2878,0,30.733711,30.802285
3.2871,0,30.727971,30.80938
