LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	No
X_Columns	One
Time_Pref	Absolute
Operator	admin
Description	Clolumns are: time, Current, Voltage, Power, Battery Temp, and Chamber Temp
Date	2024/06/17
Time	17:04:51.575214385986328125
***End_of_Header***	
	
Channels	6						
Samples	1	1	1	1	1	1	
Date	2024/06/23	2024/06/23	2024/06/23	2024/06/23	2024/06/23	2024/06/23	
Time	01:19:39.2766289710998535156	01:19:39.2825489044189453125	01:19:39.2879185676574707031	01:19:39.2594881057739257813	01:19:39.2594881057739257813	01:19:39.2594881057739257813	
X_Dimension	Time	Time	Time	Time	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	
***End_of_Header***							
X_Value	Untitled	Untitled 1	Untitled 2	Untitled 3	Untitled 4	Untitled 5	Comment
0.000000	-0.000296	4.141900	-0.001251	21.108658	0.000729	21.040396
1.003150	-3.007100	4.032700	-12.126000	21.096307	0.000729	21.050799
1.999889	-3.015900	4.026700	-12.142000	21.093674	0.000728	21.038685
3.004969	-2.998500	4.022200	-12.058000	21.103391	0.000727	21.044136
4.003198	-2.984400	4.019700	-11.996000	21.080980	0.000728	21.064388
5.001397	-2.992300	4.015200	-12.012000	21.091620	0.000726	21.046586
6.005110	-2.982200	4.012000	-11.963000	21.100705	0.000724	21.058516
7.003974	-2.981100	4.010900	-11.957000	21.115426	0.000724	21.066127
8.001694	-2.988200	4.007100	-11.972000	21.108843	0.000722	21.046269
9.004008	-3.004500	4.005300	-12.033000	21.103260	0.000723	21.044005
10.007346	-3.013500	4.004300	-12.066000	21.105735	0.000722	21.072079
11.002872	-3.023200	4.001000	-12.095000	21.101627	0.000720	21.067022
12.006512	-3.034600	3.998900	-12.133000	21.124670	0.000721	21.062098
13.008076	-3.013100	3.997700	-12.043000	21.116954	0.000721	21.056278
14.004448	-3.024000	3.995200	-12.081000	21.116533	0.000718	21.050642
15.006324	-3.019200	3.994600	-12.059000	21.123169	0.000718	21.053960
16.007297	-2.985000	3.994300	-11.922000	21.125012	0.000718	21.078557
17.006017	-3.007100	3.991900	-12.002000	21.134545	0.000719	21.056804
18.006606	-2.995300	3.989900	-11.950000	21.134256	0.000716	21.062677
19.005375	-3.010200	3.988900	-12.006000	21.133544	0.000716	21.065284
20.006743	-3.012800	3.987900	-12.014000	21.137310	0.000715	21.073317
21.008766	-3.003500	3.985200	-11.969000	21.141445	0.000714	21.065126
22.006666	-3.004100	3.985200	-11.970000	21.148898	0.000712	21.065943
23.006400	-3.002200	3.984200	-11.960000	21.156087	0.000714	21.067444
24.009532	-3.004500	3.984000	-11.967000	21.155191	0.000712	21.076978
